Date,S1,S2,S3,C1,C2,G
1950-04-25,-0.3077083100875218,0.5225000858306884,0.3510000228881835,2.097908164712848,0.8275781378149981,5.216079562464312
1950-04-26,-3.534791679168121,-2.672499996423721,-2.746000051498413,-0.6437754855928395,-2.042500008584468,2.6430113758553198
1950-04-27,-2.447083361182984,-1.1274999499320983,-1.992000019550324,1.2658163287771895,-0.9857812510337692,3.3643181761366963
1950-04-28,-0.373333317041397,-0.9399999499320985,-0.9480000734329224,3.1566836762831256,0.1314062552526594,4.829602277007977
1950-04-29,0.869791694482168,0.3874998569488525,0.175,4.090051035735078,1.241953139379619,5.055397727543665
1950-04-30,1.2841667215029404,0.7250001907348633,0.3999999523162842,3.283265291671368,1.3918749626725897,5.736079541030771
1950-05-01,2.462291678289571,2.539999890327453,2.613999974727631,5.666938775899463,3.6669531408959335,7.608352246478362
1950-05-02,0.9568749807775024,0.1150000572204589,0.3000000476837158,4.53112247623884,1.5214843968395129,5.70028411267453
1950-05-03,-0.0481250107288361,-0.4274999618530273,-0.1539999961853027,3.242040798510903,0.8260156120639286,6.1898295286661895
1950-05-04,0.515833326180776,-0.5725000023841857,-0.9180000305175782,2.5891836740000542,0.3711718611419203,4.252045465396216
1950-05-05,-0.9027083300054072,-0.8949999332427978,-0.4039999961853027,2.444540812905727,0.5401562450977507,4.7877840905154025
1950-05-06,-1.202291673639168,-0.7975000262260437,-0.787999963760376,2.7832142853482216,0.160703127109446,4.878920446928936
1950-05-07,-0.6085416570305822,-0.7724999904632567,-0.7710000514984132,3.8917857049071114,0.4723437597975132,6.971250005728904
1950-05-08,1.8758332995076967,1.6675000667572022,1.6000000476837155,6.334336759917895,3.0707031170721195,9.030227297584686
1950-05-09,3.5166666433525564,3.227500069141388,3.690999960899353,8.177755100952874,5.074140617912058,11.245284061260842
1950-05-10,4.212916598453496,4.897499966621399,5.114999902248383,9.424285728157468,6.205937525851192,11.962613662404245
1950-05-11,6.608333262839975,6.252500164508819,6.773000085353852,10.970663237514678,7.905859360322946,13.980000007078452
1950-05-12,8.624374904506844,8.684999968111516,9.012000071816146,11.72724487377443,10.000312418484825,15.38323863402684
1950-05-13,6.747916693209361,8.16250026524067,8.522999758459628,11.558877579502896,9.76375002505374,15.371477277712364
1950-05-14,4.895833358665306,5.057500112056732,5.581999945640564,10.482193861780102,7.02773439850426,13.36602273468688
1950-05-15,5.065833317263361,6.1525001034140585,6.508000014722347,9.998316333397298,7.622968746128033,13.176249966973586
1950-05-16,3.916666709383327,4.707500028610229,5.189999961853028,8.041071478672777,5.903828138759133,11.77261364343151
1950-05-17,4.178541653199741,5.259999918937683,5.889000010490418,7.933724419704194,6.497343761537929,9.950852239235628
1950-05-18,0.3597916667660077,-0.2149999260902405,-0.2010000705718994,3.6536734651698186,1.086484378273598,5.438977282246667
1950-05-19,1.3824999796847506,1.75250004529953,1.8110000163316728,4.9714795776928025,2.6985156244307302,8.058579516508185
1950-05-20,3.918541661029059,4.875000137090683,5.225999945402146,8.910051008673108,5.961406252023886,11.688125008310768
1950-05-21,7.065208313862484,8.669999945163728,9.27900002002716,10.678673458281812,9.764765585886195,13.961761342124484
1950-05-22,3.2497916681381547,5.022499914467335,5.879000067152083,7.616530612126292,6.182499982806626,11.349034060317663
1950-05-23,-0.1356249819199245,1.7099999666213987,1.8789999961853028,4.601071400725649,2.183671888150275,7.928409098960791
1950-05-24,3.376875035961467,3.9650000810623167,4.339000082015991,7.0252551250977,4.875781256891792,10.431704541177218
1950-05-25,6.258333324718599,5.69499968290329,5.311000084877014,8.596020400406289,6.339531231857843,10.848409095372649
1950-05-26,8.528958364576104,9.144999733380974,8.832999997586011,10.27765307809814,9.603906215573078,13.580909116125897
1950-05-27,8.451249967748302,10.10000001192093,10.914000105857848,10.807142821136768,10.706328098848456,14.099545477059731
1950-05-28,1.7174999743700028,3.2100000858306883,3.0969999969005584,7.422908158645942,4.1923437626217535,9.596363623791616
1950-05-29,5.044374975523289,6.8900000780820845,7.269000118970871,8.681785734128958,7.384453088929883,12.457954552295512
1950-05-30,2.757083366190392,3.4449999213218687,3.0619998931884767,7.438214254875341,4.136015620545372,10.049545424583943
1950-05-31,6.032708304887637,6.5725002765655525,6.880000078678132,9.624999989941704,7.517812456074178,12.847045424686389
1950-06-01,8.73479161150754,9.375000170618296,10.247999997064472,12.361530628222573,11.331093816796775,15.318636340783376
1950-06-02,6.049166625241438,6.917500126361847,6.562000131607055,9.06989793890554,7.354843763995457,12.833124993576394
1950-06-03,8.639375030482192,8.404999661445618,7.67700024843216,10.987704046342351,8.697812538809378,13.52392039736519
1950-06-04,11.333750097112114,11.642500388622285,12.341000175476076,14.21081635136991,12.93695311313494,17.509545427425312
1950-06-05,6.941250054041546,8.399999651312829,9.525999736785888,10.5787754934433,9.487421891387202,14.362727228738343
1950-06-06,3.350208332327503,3.377499985694885,3.916000084020197,6.255918344032326,4.505781275406484,9.527443195710116
1950-06-07,2.902499998329827,2.8599999129772185,3.071000021696091,5.572448987414951,3.995156228437558,8.283636354519553
1950-06-08,4.132083376124499,3.797499938122928,3.4749999731779098,7.684999997191582,4.56117185663316,9.803409045875396
1950-06-09,3.697916694792607,5.65000005364418,4.562999939918518,7.408571432312301,5.133046878775355,10.611704498091273
1950-06-10,8.637499977749155,9.092500019073489,8.510999917984009,11.196020453955429,9.292968784412368,14.48647724559359
1950-06-11,8.911041639310621,7.762499992921948,7.47600003182888,11.012704106138964,8.637812582205518,14.05926134980874
1950-06-12,8.985624980212503,8.077500092983247,8.583999943733215,12.267857103262608,9.789609376527366,14.770852223309578
1950-06-13,7.862083303928377,6.022499907016754,5.866000056266785,11.439897957140069,7.568281252123423,13.0006817886775
1950-06-14,7.402708309888841,8.357500064373017,9.562999987602234,11.569795914085526,10.670078096166248,15.139090863412052
1950-06-15,7.152500011523565,7.692500162124634,7.243999981880188,11.575408209586612,8.327812515385453,14.025000027905788
1950-06-16,10.65083329925935,8.889999973773957,8.382999968528747,14.14821431125911,10.138359413668509,16.704318157922113
1950-06-17,11.987083373467131,9.81499992609024,10.58100004196167,14.043928574785872,12.265468741953365,16.788352293317942
1950-06-18,9.74208339353403,10.80249981880188,10.49499979019165,13.44096941510023,11.509218734875311,17.346079578724748
1950-06-19,11.703541746238871,12.059999990463258,11.177000021934507,14.884795865477324,12.080703149735916,17.675568170439085
1950-06-20,13.43645833233993,12.849999833106995,12.969999980926517,16.59295917798059,14.37343752868472,19.90886354067106
1950-06-21,10.769583297769232,9.86499993801117,11.06700019836426,14.627653108810868,12.3498437071219,16.897215917977395
1950-06-22,6.185833314309519,6.355000126361847,6.728000116348267,9.908163297784558,7.792500030435629,13.12909088514066
1950-06-23,4.881041646500427,3.9925000958144654,4.53100002091378,9.113418381714384,6.12046873385844,10.75238635384222
1950-06-24,5.231250026139118,3.5099999114871023,3.610000005364418,8.504285704625799,5.353203112911439,11.404261391542155
1950-06-25,6.154166708265741,4.457500036060809,4.252000065892934,9.982959189600466,5.999140619020916,10.857272713462043
1950-06-26,7.904375009114546,7.977500009536743,6.889000058174133,10.947602028156403,7.824296871473788,13.714034135978308
1950-06-27,11.536874933665002,10.7825000166893,10.541999888420104,14.831479663690718,11.86265621446072,17.184431771934005
1950-06-28,13.847500083843874,13.89250032901764,13.313000059127807,17.325714270922575,14.456953094527108,19.938749970631136
1950-06-29,16.173333374659226,15.815000104904176,15.843000030517578,18.618928579894835,16.91437498033045,22.15323863137849
1950-06-30,14.506458310286211,14.99249975681305,14.84599986076355,18.357295894136204,15.959218771383147,21.293522810665014
1950-07-01,14.539374995231634,14.670000123977662,14.983999967575071,18.817908132806085,16.345624963939173,21.977045494317977
1950-07-02,12.218333431084956,13.590000081062318,13.427999901771546,16.55301014647189,13.77382813878356,19.335852306268404
1950-07-03,14.19124999940396,14.73999981880188,15.194999933242798,18.66045915618232,16.271640639007074,21.0913636348464
1950-07-04,16.387083349625275,16.23750047683716,16.571000194549562,20.372806149112904,17.882187455147484,22.779204508391263
1950-07-05,14.517499966422724,15.807500052452088,16.004999971389772,18.749591821553725,16.645078164711578,22.87045453380452
1950-07-06,13.77395829359691,14.172499942779542,14.011999940872192,17.896326506867673,15.436484380811436,21.16085232821375
1950-07-07,12.15666664441427,11.674999880790711,11.984999942779542,15.597449034087488,13.6327343687415,18.47125002633439
1950-07-08,10.51625009303292,9.364999997615817,9.506999921798704,14.474846995241764,11.17242187652736,16.605340905081118
1950-07-09,11.842500128348671,11.285000252723696,11.914000034332275,15.197091816882674,13.746171872317776,18.562102286923988
1950-07-10,8.542708340287211,8.340000081062318,9.162000107765198,11.457959234349564,9.989999954774971,14.314659062027909
1950-07-11,8.07166665842136,8.339999842643739,7.80000010728836,12.088469355325287,7.836875028614312,13.414829519255573
1950-07-12,9.339166707778354,12.242499697208403,12.40500009059906,13.00999998761795,11.318281272088637,16.148238619520644
1950-07-13,13.082500033887731,13.32999997138977,13.076999974250793,14.712397909909464,13.257421864382913,18.244545415653395
1950-07-14,13.260208366314576,13.189999985694886,13.407999992370607,16.56224493250552,15.034218724071964,20.35840903249651
1950-07-15,11.089583330353106,13.012500214576722,12.8520001411438,14.929846913473922,13.87117185927926,19.296193162419552
