,R1,R2,R3
1955-11-23,31.156743585629997,9.656044827,11.77499448801
1955-11-24,33.20744964537,5.828456618010001,11.03422577049
1955-11-25,47.34095432001,6.94357405287,13.17554574063
1955-11-26,55.76181828087,8.94217711413,15.031431893010001
1955-11-27,41.48757887663999,8.20112522814,17.45960152326
1955-11-28,34.756381176270004,7.522936742490001,17.60231843214
1955-11-29,25.79183375301,7.92503596989,14.60441384025
1955-11-30,26.66739066225,5.75879717439,13.46239540074
1955-12-01,29.665295254139995,6.4185797094899995,11.32192493601
1955-12-02,19.69776511014,5.25164244462,11.89307574
1955-12-03,20.889338031899996,6.08330824101,11.17920802713
1955-12-04,22.259307089759993,6.03035573712,9.466038783630001
1955-12-05,16.548648555270006,5.578418859,10.89377420937
1955-12-06,21.00628661001,4.86568382001,10.0100054145
1955-12-07,28.59661744836,5.009816571239999,9.58157151939
1955-12-08,21.603205744770005,5.87093188851,10.29543923226
1955-12-09,20.09306829426,8.33223222975,9.438854610509999
1955-12-10,26.17411118751,11.22168329763,9.010703883869999
1955-12-11,70.91019875199,16.35892568037,27.71284865349
1955-12-12,161.17241391225,20.85903900561,46.71939952836
1955-12-13,148.22000492598,24.99188282526,53.08587623937
1955-12-14,111.91752390350999,26.30153699901,45.29987598825
1955-12-15,72.65961355965,25.92775461861,29.58176055549
1955-12-16,59.32464397041,19.21779455349,25.5842712645
1955-12-17,48.571604490629994,7.45667532051,22.44336659526
1955-12-18,45.796553484629996,6.1742053198799995,17.87500966875
1955-12-19,43.192536234509994,8.86090776324,19.523333332620002
1955-12-20,47.16284135238,8.863173111,18.056803826489997
1955-12-21,38.24303454738,9.29273967999,21.65304339549
1955-12-22,51.89883401313,12.72021084087,28.22000338326
1955-12-23,74.45235314322001,19.77450376551,32.93022771324
1955-12-24,67.61949796212,11.43179430237,27.9345695655
1955-12-25,46.32862703975999,11.86249354524,23.937080274510002
1955-12-26,42.731254796879995,11.152023854009999,21.65304339549
1955-12-27,36.652477251389996,9.29840304939,19.79574140076
1955-12-28,38.999377530749996,9.47425066926,18.47079612963
1955-12-29,27.054198792269997,9.07894748514,15.458733114239998
1955-12-30,30.615042302520003,8.3959451355,15.020954659620001
1955-12-31,23.702333612879997,9.17239308024,12.57749393199
1956-01-01,27.27252168264,9.34569218388,14.86153081101
1956-01-02,29.1578573559,7.86613692813,13.7195123715
1956-01-03,35.07381303114,6.81501556749,15.270992418629998
1956-01-04,37.69198870476,6.79122941601,12.68000091813
1956-01-05,27.116779024139998,6.36760938489,14.53588707051
1956-01-06,22.350204168629997,6.02780722089,11.82568164414
1956-01-07,21.631522591769997,6.342973728,11.82341629638
1956-01-08,19.72240076703,5.947670543879999,10.68139785687
1956-01-09,15.929359111379998,5.66563474776,6.8668353975
1956-01-10,9.934399433009999,5.47109800887,5.31988604589
1956-01-11,8.4865590459,5.73048032739,9.697387423619999
1956-01-12,11.32305760989,5.44731185739,11.304368490869999
1956-01-13,17.847825495629998,5.39209400574,18.428320859129997
1956-01-14,20.618062637639998,5.3943593535,10.147908459389999
1956-01-15,29.012875099259997,4.9979234955,9.719757732749999
1956-01-16,24.72966882204,4.80083824038,8.00658848925
1956-01-17,22.47536463237,5.2315374832499995,7.71407545974
1956-01-18,20.47647840264,4.60630150149,10.46788883049
1956-01-19,19.347202544279998,4.7218342372499995,10.32488875314
1956-01-20,19.22232524901,4.92231751401,10.03945493538
1956-01-21,16.541852511989998,5.00840072889,9.46830413139
1956-01-22,17.25572022486,5.066450265239999,9.754021117619999
1956-01-23,17.25543705639,4.98149972424,10.182171844259999
1956-01-24,15.827984799120001,4.81159864224,9.8967380265
1956-01-25,13.72772425713,4.7266481012399995,7.73531309499
1956-01-26,12.5641850139,4.78441446912,7.77410717538
1956-01-27,14.65028713239,4.78441446912,9.20184260112
1956-01-28,16.39177322289,4.870497684,8.88667609401
1956-01-29,15.307521151259994,4.58506386624,8.45852536737
1956-01-30,12.82385050089,4.500113325239999,7.77410717538
1956-01-31,12.39683244813,4.41516278424,7.08968898339
1956-02-01,8.48570954049,4.50124599912,7.20295637139
1956-02-02,8.48570954049,4.13057847189,9.23242479588
1956-02-03,8.94330978801,4.188628008239999,7.729366557119999
1956-02-04,8.82890972613,3.9620932322399995,7.907479524749999
1956-02-05,10.684512710040002,3.4818395071199997,8.19291334251
1956-02-06,9.72457159674,3.00045310812,7.6619724612599995
1956-02-07,10.99741386939,2.9438194141199996,6.78528287814
1956-02-08,11.55440624988,2.8022351791199998,6.928282955489999
1956-02-09,10.472419526009999,2.888318394,7.07099986437
1956-02-10,10.05219751653,2.8316847,7.3564336821300005
1956-02-11,12.90880104189,2.888318394,7.64186749989
1956-02-12,23.901967384229994,2.888318394,8.78416910787
