,C1,C2,G
1955-01-23,16.990108199999998,2.8316847,37.94457498
1955-01-24,19.8217929,2.8316847,40.776259679999995
1955-01-25,26.90100465,2.5485162299999997,41.90893356
1955-01-26,25.4851623,2.26534776,46.439629079999996
1955-01-27,25.4851623,1.98217929,45.02378673
1955-01-28,24.06931995,1.8405950549999999,41.90893356
1955-01-29,22.6534776,1.69901082,40.209922739999996
1955-01-30,22.6534776,1.69901082,38.79408039
1955-01-31,22.6534776,1.69901082,40.493091209999996
1955-02-01,22.6534776,1.69901082,40.493091209999996
1955-02-02,21.23763525,1.69901082,37.94457498
1955-02-03,21.23763525,1.69901082,37.94457498
1955-02-04,19.8217929,1.69901082,36.24556416
1955-02-05,19.8217929,1.69901082,37.94457498
1955-02-06,19.8217929,1.7556445139999999,36.8119011
1955-02-07,33.980216399999996,2.406931995,37.37823804
1955-02-08,62.2970634,12.912482232,68.24360127
1955-02-09,84.950541,11.468323035,118.08125199
1955-02-10,62.2970634,6.767726433,94.29510051
1955-02-11,51.81983001,4.81386399,77.02182384
1955-02-12,44.17428132,3.11485317,70.22578056
1955-02-13,37.94457498,1.98217929,64.27924269
1955-02-14,34.263384869999996,1.13267388,58.615873289999996
1955-02-15,31.99803711,0.991089645,53.8020093
1955-02-16,30.58219476,0.906139104,51.53666154
1955-02-17,28.88318394,0.906139104,47.005966019999995
1955-02-18,28.316847,0.906139104,43.60794438
1955-02-19,25.4851623,0.906139104,38.51091192
1955-02-20,25.4851623,0.906139104,39.926754269999996
1955-02-21,25.4851623,0.934455951,40.776259679999995
1955-02-22,22.6534776,1.13267388,38.79408039
1955-02-23,18.40595055,1.3592086559999998,39.926754269999996
1955-02-24,18.40595055,1.2742581149999999,36.52873263
1955-02-25,18.40595055,1.0194064919999999,37.37823804
1955-02-26,18.40595055,1.0194064919999999,37.37823804
1955-02-27,18.40595055,0.9627727979999999,34.263384869999996
1955-02-28,17.55644514,0.84950541,34.546553339999996
1955-03-01,18.40595055,0.792871716,35.39605875
1955-03-02,19.8217929,0.736238022,32.28120558
1955-03-03,16.990108199999998,0.707921175,34.82972181
1955-03-04,14.1584235,0.707921175,31.71486864
1955-03-05,15.57426585,0.707921175,29.16635241
1955-03-06,16.990108199999998,0.707921175,30.01585782
1955-03-07,16.990108199999998,0.764554869,36.8119011
1955-03-08,18.40595055,0.84950541,33.980216399999996
1955-03-09,19.8217929,0.84950541,40.776259679999995
1955-03-10,22.6534776,0.906139104,42.4752705
1955-03-11,23.219814539999998,0.906139104,41.90893356
1955-03-12,22.6534776,0.906139104,40.209922739999996
1955-03-13,21.322585790999998,0.906139104,38.51091192
1955-03-14,19.793476053,0.906139104,34.82972181
1955-03-15,20.048327676,0.906139104,31.71486864
1955-03-16,22.08714066,0.991089645,24.35248842
1955-03-17,21.322585790999998,1.0194064919999999,22.993279764
1955-03-18,21.577437414,1.13267388,16.650306036
1955-03-19,22.08714066,1.076040186,14.753077287
1955-03-20,21.577437414,1.0194064919999999,14.215057194
1955-03-21,21.577437414,1.13267388,11.071887176999999
1955-03-22,35.39605875,2.321981454,11.213471412
1955-03-23,47.28913449,3.709506957,31.43170017
1955-03-24,46.439629079999996,1.868911902,30.86536323
1955-03-25,43.32477591,1.472476044,28.03367853
1955-03-26,41.62576509,1.41584235,22.993279764
1955-03-27,40.493091209999996,1.3592086559999998,20.95446678
1955-03-28,40.209922739999996,1.41584235,19.623574971
1955-03-29,46.722797549999996,1.812278208,20.95446678
1955-03-30,47.85547143,1.868911902,25.4851623
1955-03-31,46.439629079999996,1.868911902,20.048327676
1955-04-01,47.28913449,2.095446678,18.632485326
1955-04-02,52.10299848,2.0388129839999998,22.08714066
1955-04-03,53.8020093,1.868911902,24.35248842
1955-04-04,53.235672359999995,1.69901082,22.313675436
1955-04-05,56.06735706,1.69901082,21.860605883999998
1955-04-06,60.59805258,2.605149924,22.993279764
1955-04-07,67.96043279999999,4.785547143,24.125953644
1955-04-08,77.87132925,7.92871716,32.28120558
1955-04-09,88.91489958,12.402778986,48.42180837
1955-04-10,93.44559509999999,15.942384860999999,62.2970634
1955-04-11,86.36638334999999,13.223967549,54.93468318
1955-04-12,74.19013914,10.845352401,36.24556416
1955-04-13,66.54459045,8.21188563,22.313675436
1955-04-14,67.39409586,7.164162290999999,13.507136018999999
1955-04-15,72.77429679,8.77822257,12.006343128
1955-04-16,74.75647608,7.560598149,17.244959823
1955-04-17,74.19013914,6.3146568809999994,16.650306036
1955-04-18,71.92479138,6.541191657,10.052480684999999
1955-04-19,78.72083466,10.080797532,10.930302941999999
1955-04-20,87.49905722999999,8.919806805,19.8217929
1955-04-21,88.91489958,9.62772798,20.274862452
